Store Id,Store Name,Slug,Merchant Id,Network Id,Store Logo,Store Display Url,Store Summary,Store Description,Tracking Url,Cate Ids,Comment,Address,Phone,Email,Fb Url,Twitter Url,Youtube,Gplus,Is Featured,Store Priority,Status,Created Date,Created By,Modify Date,Modify By,Is Logo,Parent Category Id,Parent Category Name,Store Banner,Is Banner,Total Views,Total Coupons,Active,Inactive,Last Updated,Is API
4332,Ancestry,ancestry,145117,3,ancestry.webp,www.ancestry.co.uk/,,,www.ancestry.co.uk/,11,,,,,,,,,no,0,enable,26-06-2023 11:40:03,adminx,28-02-2025 13:06:01,adminx,YES,11,Health,,NO,306,9,9,0,05-March-2025,NO
4136,FootLocker AE,footlocker-ae,446494,3,footlocker.webp,https://footlocker.ae,,,https://footlocker.ae,1,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:43,adminx,06-05-2025 11:35:23,adminx,YES,1,Fashion,,NO,162,9,9,0,20-May-2025,NO
4129,MyVitalC,myvitalc-com,446190,3,myvitalc-com.webp,myvitalc.com,,,myvitalc.com,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:43,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,173,9,9,0,03-February-2025,NO
4092,GO2 Life,go2-life,444994,3,go2-life.webp,go2life.com.au,,,go2life.com.au,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:43,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,257,9,9,0,03-February-2025,NO
4083,Funky Pigeon UK,funkypigeon-com,54248,3,funkypigeon-com.webp,https://funkypigeon.com,,,https://funkypigeon.com,21,UK,,,,,,,,no,0,enable,14-06-2023 10:01:43,adminx,03-07-2024 12:13:18,adminx,YES,21,Gifts,,NO,291,9,9,0,05-January-2024,NO
3883,Lovisa,lovisa,440188,3,lovisa.webp,lovisa.com,,,lovisa.com,13,update,,,,,,,,no,0,enable,14-06-2023 10:01:43,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,379,9,9,0,19-July-2024,NO
3820,Mrs Bow Tie,mrsbowtie-com,438989,3,mrsbowtie-com.webp,mrsbowtie.com,,,mrsbowtie.com,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:43,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,239,9,9,0,03-February-2025,NO
3397,Cherub Baby Australia,cherub-baby-australia,431631,3,cherub-baby-australia.webp,cherubbaby.com.au,,,cherubbaby.com.au,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:42,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,527,9,9,0,08-July-2024,NO
3383,Green Living Australia,green-living-australia,431374,3,green-living-australia.webp,greenlivingaustralia.com.au,,,greenlivingaustralia.com.au,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:42,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,481,9,9,0,30-July-2024,NO
3367,Devereux,dvrxthreads-com,431190,3,dvrxthreads-com.webp,dvrxthreads.com,,,dvrxthreads.com,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:42,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,355,9,9,0,15-July-2024,NO
3341,Ranger Station,rangerstation-co,430729,3,rangerstation-co.webp,rangerstation.co,,,rangerstation.co,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:41,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,116,9,9,0,18-November-2024,NO
3105,N101,n101nutrition-com,425371,3,n101nutrition-com.webp,n101nutrition.com,,,n101nutrition.com,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:41,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,113,9,9,0,29-August-2024,NO
3006,marimekko ,marimekko,423347,3,marimekko.webp,marimekko.com,,,marimekko.com,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:41,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,349,9,9,0,19-July-2024,NO
2993,City Chic New Zealand,citychic-co-nz,423303,3,citychic-co-nz.webp,citychic.co.nz,,,citychic.co.nz,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:41,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,273,9,9,0,29-August-2024,NO
2835,Headline Shirts,headlineshirts-net,418199,3,headlineshirts-net.webp,headlineshirts.net,,,headlineshirts.net,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:40,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,126,9,9,0,03-February-2025,NO
2649,Blume,meetblume-com,409495,3,meetblume-com.webp,meetblume.com,,,meetblume.com,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:40,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,113,9,9,0,03-February-2025,NO
2600,My Generator,my-generator,407808,3,my-generator.webp,https://mygenerator.com.au,,,https://mygenerator.com.au,13,AU,,,,,,,,no,0,enable,14-06-2023 10:01:40,adminx,18-03-2025 22:19:56,adminx,YES,13,Web Services,,NO,386,9,9,0,22-July-2024,NO
2316,Hawkers UK,hawkers-uk,399691,3,hawkers-uk.webp,hawkersco.co.uk,,,hawkersco.co.uk,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:39,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,157,9,9,0,03-February-2025,NO
2259,Ecco Bella,eccobella-com,394137,3,eccobella-com.webp,eccobella.com,,,eccobella.com,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:39,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,137,9,9,0,17-February-2025,NO
2249,The North Face,the-north-face,393796,3,the-north-face.webp,https://www.thenorthface.co.uk/en-gb,,,https://www.thenorthface.co.uk/en-gb,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:39,adminx,08-11-2024 12:47:16,adminx,YES,13,Web Services,,NO,613,10,9,1,06-March-2025,NO
2213,Rag & bone,rag-and-bone,390406,3,rag-and-bone.webp,rag-bone.com,,,rag-bone.com,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:39,adminx,03-07-2024 12:13:18,adminx,YES,13,Web Services,,NO,162,9,9,0,30-January-2025,NO
2207,Hansen Surfboards,hansensurf-com,390174,3,hansensurf-com.webp,hansensurf.com,,,hansensurf.com,1,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:39,adminx,03-07-2024 12:13:18,adminx,YES,1,Fashion,,NO,175,9,9,0,17-February-2025,NO
2167,ASICS,asics,37020,3,asics.webp,https://asics.com,,,https://asics.com,31,US,,,,,,,,no,0,enable,14-06-2023 10:01:39,adminx,07-11-2024 09:25:29,adminx,YES,31,Sports & Outdoors,,NO,348,9,9,0,07-November-2024,NO
1993,Merchoid UK,merchoid-uk,33981,3,merchoid-uk.webp,https://www.merchoid.com/uk,,,https://www.merchoid.com/uk,1,,,,,,,,,no,0,enable,14-06-2023 10:01:38,adminx,11-11-2024 12:52:21,adminx,YES,1,Fashion,,NO,97,10,9,1,24-January-2025,NO
1860,Rusty,au-rusty-com,367788,3,au-rusty-com.webp,au.rusty.com,,,au.rusty.com,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:38,adminx,03-07-2024 12:13:19,adminx,YES,13,Web Services,,NO,116,9,9,0,20-February-2025,NO
1116,Massage Naturals,massagenaturals-com,69158,3,massagenaturals-com.webp,massagenaturals.com,,,massagenaturals.com,13,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:36,adminx,06-02-2025 15:45:34,adminx,YES,13,Web Services,,NO,185,9,9,0,03-February-2025,NO
886,Positive Promotions,positive-promotions,60942,3,positive-promotions.webp,positivepromotions.com,,,positivepromotions.com,13,New,,,,,,,,no,0,enable,14-06-2023 10:01:36,adminx,03-07-2024 12:13:19,adminx,YES,13,Web Services,,NO,350,9,9,0,24-July-2024,NO
706,Boohoo Man,boohoo-man,49670,3,boohoo-man.webp,https://boohooman.com,,"<h2>Boohoo Man Redefining Men's Fashion</h2>

<p>Boohoo Man, a leading name in the realm of men's fashion, has carved a niche for itself with its trendy designs, affordable pricing, and savvy marketing strategies. Founded with the aim of providing fashion-forward clothing options to men worldwide, Boohoo Man has rapidly grown into a powerhouse brand synonymous with style and accessibility. </p>

<p>Boohoo Man, launched in [YEAR], has quickly become a go-to destination for men seeking the latest trends without breaking the bank. With a wide range of clothing and accessories designed to cater to diverse tastes, Boohoo Man has established itself as a frontrunner in the fast-paced world of fashion. </p>

<h3> History and Background</h3>

<p>The journey of Boohoo Man began [X years] ago when [Founders' names], fueled by their passion for fashion, embarked on a mission to revolutionize men's wardrobes. What started as a small endeavor has blossomed into a global phenomenon, with Boohoo Man setting the bar high for accessible, on-trend apparel. </p>

<h3>  Target Audience</h3>

<p>Boohoo Man has its sights set on the modern, style-conscious man who values both fashion and affordability. Whether you're a trendsetter or a classic dresser, Boohoo Man caters to individuals from all walks of life, ensuring that everyone can find something that resonates with their personal style. </p>

 <h3> Clothing</h3>

<p>From laid-back loungewear to sharp suits, Boohoo Man offers a diverse range of clothing options to suit every occasion. Whether you're dressing for a night out or a day at the office, Boohoo Man has you covered with its extensive collection of tops, bottoms, and everything in between. </p>

<h3>  Accessories</h3>

<p>Complete your look with Boohoo Man's stylish accessories, including statement-making hats, sleek belts, and footwear that strikes the perfect balance between comfort and style. With an array of options to choose from, you can effortlessly elevate any outfit with the perfect finishing touch. </p>

<h3>  Brand Image and Identity</h3>

<p>At the heart of Boohoo Man's success lies its distinctive brand identity, characterized by its bold designs, inclusive ethos, and commitment to staying ahead of the curve. By staying true to its roots while embracing innovation, Boohoo Man has cultivated a loyal following of fashion-forward individuals who turn to the brand for their style needs. </p>

 <h3> Marketing Strategies</h3>

<p>Boohoo Man's savvy social media presence plays a pivotal role in its success, with carefully curated content that resonates with its target audience. From engaging Instagram posts to interactive TikTok challenges, Boohoo Man leverages various platforms to connect with consumers and drive brand awareness. </p>

<h3>  Collaborations and Influencers</h3>

<p>By partnering with influencers and celebrities who embody the brand's ethos, Boohoo Man has successfully expanded its reach and solidified its status as a cultural tastemaker. These strategic collaborations not only showcase Boohoo Man's latest offerings but also foster a sense of community among its diverse customer base. </p>

<h3>  Sustainability Efforts</h3>

<p>In an era where sustainability is paramount, Boohoo Man is committed to reducing its environmental footprint and promoting ethical practices throughout its supply chain. From using eco-friendly materials to implementing waste-reduction initiatives, Boohoo Man is dedicated to making a positive impact on the planet while still delivering on style and quality. </p>

<h3>  Customer Reviews and Feedback</h3>

<p>The feedback from Boohoo Man's customers speaks volumes about the brand's commitment to excellence. With glowing reviews praising everything from the quality of its products to its responsive customer service, Boohoo Man has earned the trust and loyalty of shoppers worldwide. </p>

 <h3> Online Shopping Experience</h3>

<p>Navigating the Boohoo Man website is a breeze, thanks to its user-friendly interface and intuitive design. Whether you're browsing the latest arrivals or making a purchase, the seamless shopping experience ensures that you can find what you're looking for with ease. </p>

<h3>  Pricing and Affordability</h3>

<p>One of the hallmarks of Boohoo Man is its affordability, with prices that won't break the bank without compromising on style or quality. With regular sales and promotions, Boohoo Man makes it easy for customers to refresh their wardrobes without emptying their wallets. </p>

<h3>  Comparison with Competitors</h3>

<p>When it comes to offering the latest trends at unbeatable prices, Boohoo Man stands head and shoulders above the competition. With its finger on the pulse of fashion and a commitment to affordability, Boohoo Man continues to set the standard for men's fashion worldwide. </p>

<h3> Collaboration of Wesavecart and Boohoo Man </h3>
<p>At <a href=""https://www.wesavecart.com"" style=""color:#14890b;"">wesavecart</a>, we take pride in offering discounted coupons, promos, and voucher codes for a wide range of brands, including Boohoo Man. With our exclusive deals, savvy shoppers can enjoy even greater savings on their favorite Boohoo Man products, from stylish clothing to must-have accessories. Whether you're looking to update your wardrobe or add a touch of flair to your look, our discounts make it easier than ever to shop for less without compromising on quality or style. Shop smarter and save more with WeSaveCart, your ultimate destination for unbeatable deals on top brands like Boohoo Man. </p>
",https://boohooman.com,1,New,,,,,,,,no,0,enable,14-06-2023 10:01:35,adminx,03-07-2024 12:13:19,adminx,YES,1,Fashion,,NO,499,10,9,1,06-February-2024,NO
229,Gazelle,gazelle-com,4002,3,gazelle-com.webp,gazelle.com,,,gazelle.com,1,Direct Url,,,,,,,,no,0,enable,14-06-2023 10:01:34,adminx,03-07-2024 12:13:19,adminx,YES,1,Fashion,,NO,442,9,9,0,10-July-2024,NO
162,Furniture Village,furniture-village,180073,3,furniture-village.webp,https://furniturevillage.co.uk,,"<h4>Elevate Your Home Décor with Furniture Village Promo Codes</h4>
<p>Transforming your living space into a stylish and comfortable haven doesn't have to be expensive. With Furniture Village, one of the UK's top furniture retailers, you can find a wide range of high-quality furniture to suit any taste and budget. And thanks to WeSaveCart, you can enjoy incredible savings with Furniture Village promo codes, discount codes, coupon codes, and voucher codes. Here’s how you can maximize your savings and create the home of your dreams.</p>
<h5>Why Shop at Furniture Village?</h5>
<p>Furniture Village is renowned for its extensive selection of premium furniture and exceptional customer service. Here’s why it stands out:</p>
<h5>Extensive Range of Products</h5>
<p>Furniture Village offers a comprehensive selection of furniture for every room in your home:
</p>
<ul>
<li><a href=""https://go.skimresources.com?id=211842X1739807&xs=1&url=https%3A%2F%2Fwww.furniturevillage.co.uk%2Fliving-room%2F"">Living Room:</a> Sofas, armchairs, coffee tables, TV units, and storage solutions.</li>
<li><a href=""https://go.skimresources.com?id=211842X1739807&xs=1&url=https%3A%2F%2Fwww.furniturevillage.co.uk%2Fdining-room%2F"">Dining Room:</a> Dining tables, chairs, sideboards, and display cabinets.</li>
<li><a href=""https://go.skimresources.com?id=211842X1739807&xs=1&url=https%3A%2F%2Fwww.furniturevillage.co.uk%2Fbedroom%2F"">Bedroom:</a> Beds, mattresses, wardrobes, bedside tables, and dressing tables.</li>
<li><a href=""https://go.skimresources.com?id=211842X1739807&xs=1&url=https%3A%2F%2Fwww.furniturevillage.co.uk%2Fliving-room%2Fhome-office%2F"">Office:</a> Desks, office chairs, and storage solutions.</li>
<li><a href=""https://go.skimresources.com?id=211842X1739807&xs=1&url=https%3A%2F%2Fwww.furniturevillage.co.uk%2Faccessories%2F"">Home Accessories:</a> Rugs, lighting, mirrors, and decorative items.</li><p></p>
</ul>
<h5>High-Quality and Stylish Designs</h5>
<p>Furniture Village is known for its stylish and durable furniture pieces. Whether your style is modern, traditional, or somewhere in between, you'll find furniture that fits your aesthetic and complements your home décor.</p>
<h5>Exceptional Customer Service</h5>
<p>Furniture Village prides itself on excellent customer service. Their knowledgeable staff is always ready to assist you with any queries, ensuring you make the right choice for your home.</p>
<h5>Additional Services</h5>
<p>Furniture Village goes beyond just selling furniture. They offer:
</p>
<ul>
<li><strong>Interest-Free Credit:</strong> Flexible financing options to spread the cost of your purchases.</li>
<li><strong>Free Delivery:</strong> On many items, adding value to your shopping experience.</li>
<li><strong>Expert Advice:</strong> Both in-store and online assistance to help you make informed decisions.</li>
<li><strong>Custom Orders:</strong> Customization options to tailor certain furniture pieces to your specific preferences.</li>
</ul>
<h5>How to Save with Furniture Village Promo Codes from WeSaveCart</h5>
<p>At <a href=""https://www.wesavecart.com"">WeSaveCart</a>, we strive to make high-quality home furnishings more affordable. Here’s how you can use Furniture Village promo codes, discount codes, coupon codes, and voucher codes to save big on your next purchase:</p>
<h5>Finding the Best Deals</h5>
<p>Our team at WeSaveCart works diligently to find and verify the latest Furniture Village discount codes. By visiting our website, you can access a variety of codes that can be applied to your purchases on Furniture Village’s website. Whether you’re looking for a percentage off your total purchase, free delivery, or exclusive deals on specific products, we've got you covered.</p>
<h5>Easy to Use</h5>
<p>Using our <a href=""https://www.wesavecart.com/store/furniture-village"">Furniture Village Coupon Code</a> is simple. Browse through the available codes on WeSaveCart, select the one that best suits your needs, and apply it during the checkout process on Furniture Village’s website. The discount will be automatically applied to your total, allowing you to enjoy instant savings.</p>
<h5>Regular Updates</h5>
<p>We constantly update our database with the latest Furniture Village promo codes and discount deals. This ensures that you always have access to the most current offers, helping you save on every purchase. Bookmark our page and check back regularly to stay up-to-date with the best deals available.</p>
<h5>How to Apply Furniture Village Discount Codes</h5>
<p>Applying a Furniture Village discount code from WeSaveCart is straightforward. Follow these steps to ensure you get the best deal on your next purchase:
</p>
<ol>
<li><a href=""https://www.wesavecart.com/"">Visit WeSaveCart:</a> Start by visiting our website and navigating to the Furniture Village discount codes section.</li>
<li>Select a Code: Browse through the available codes and choose the one that offers the best discount for your needs.</li>
<li>Copy the Code: Click on the code to reveal it, and then copy it to your clipboard.</li>
<li><a href=""https://www.furniturevillage.co.uk/""> Shop at Furniture Village:</a> Go to Furniture Village’s website and add the products you wish to purchase to your cart.</li>
<li>Apply the Code: During the checkout process, you will see a field labeled ""Promo Code"" or ""Discount Code."" Paste the copied code into this field.
</li><li>Enjoy Your Savings: The discount will be applied to your total purchase amount, allowing you to enjoy your savings.</li><p></p>
</ol>
<h5>Take Advantage of Seasonal Sales</h5>
<p>Furniture Village often has seasonal sales, such as Black Friday, Cyber Monday, and holiday promotions. These sales can offer significant discounts on a wide range of products. Combine these sales with Furniture Village promo codes from WeSaveCart for even greater savings.</p>
<h5>Follow Furniture Village on Social Media</h5><h5>
<p>Furniture Village frequently posts special offers and promotions on their social media channels. By following them on platforms like <a href=""https://www.facebook.com/furniturevillage"">Facebook</a>, <a href=""https://www.instagram.com/furniturevillage/"">Instagram</a>, and <a href=""https://twitter.com/OfficialFV"">Twitter</a>, you can stay updated on the latest deals and flash sales.</p></h5>",https://furniturevillage.co.uk,18,US/CA,,,,,,,,no,0,enable,14-06-2023 10:01:34,adminx,16-01-2025 10:09:11,adminx,YES,18,Furniture,,NO,262,9,9,0,03-February-2025,NO
36,Paul Fredrick,paul-fredrick,409,3,paul-fredrick.webp,https://paulfredrick.com,,,https://paulfredrick.com,1,,,,,,,,,no,0,enable,14-06-2023 10:01:34,adminx,26-07-2024 13:38:21,adminx,YES,1,Fashion,,NO,432,9,9,0,30-July-2024,NO
13202,Maven Trading US,maven-trading,89768,3,maven-trading.webp,https://maventrading.com/,,,https://maventrading.com/,25,,,,,,,,,,0,enable,07-05-2025 17:09:59,adminx,,,YES,25,Finance,,NO,85,8,8,0,08-May-2025,NO
13201,wolf And Badger UK,wolfand-badger-uk,987654,3,wolfand-badger.webp,https://www.wolfandbadger.com/uk/,,,https://www.wolfandbadger.com/uk/,1,,,,,,,,,,0,enable,07-05-2025 16:04:54,adminx,,,YES,1,Fashion,,NO,178,8,8,0,21-May-2025,NO
13200,Wolf And Badger US,wolfand-badger-us,989898,3,wolfand-badger.webp,https://www.wolfandbadger.com/,,,https://www.wolfandbadger.com/,1,,,,,,,,,,0,enable,07-05-2025 15:37:39,adminx,,,YES,1,Fashion,,NO,195,8,8,0,20-May-2025,NO
13197,White Mountain Shoes US,white-mountain-shoes-us,90786,3,white-mountain-shoes.webp,https://www.whitemountainshoes.com/,,,https://www.whitemountainshoes.com/,5,,,,,,,,,,0,enable,07-05-2025 14:51:37,adminx,07-05-2025 14:54:03,adminx,YES,5,Footwear,,NO,187,8,8,0,20-May-2025,NO
13196,Under Outfit US,under-outfit-us,9007861,3,under-out-fit.webp,https://www.underoutfit.com/,,,https://www.underoutfit.com/,1,,,,,,,,,,0,enable,07-05-2025 10:45:41,adminx,09-05-2025 15:17:45,adminx,YES,1,Fashion,,NO,102,8,8,0,20-May-2025,NO
13194,Garnet Hill US,garnethill-us,9078601,3,garnet-hill.webp,https://www.garnethill.com/,,,https://www.garnethill.com/,1,,,,,,,,,,0,enable,06-05-2025 13:18:14,adminx,,,YES,1,Fashion,,NO,250,8,8,0,20-May-2025,NO
13191,Dtlr US,dtlr-us,900786,3,dtlr-us.webp,https://www.dtlr.com/,,,https://www.dtlr.com/,5,,,,,,,,,,0,enable,06-05-2025 08:26:30,adminx,,,YES,5,Footwear,,NO,170,8,8,0,20-May-2025,NO
13188,Cabelas CA,cabelas-ca,7865455,3,cabelas-ca.webp,https://www.cabelas.ca/,,,https://www.cabelas.ca/,30,,,,,,,,,,0,enable,05-05-2025 16:28:14,adminx,,,YES,30,Accessories,,NO,250,8,8,0,20-May-2025,NO
13186,Barefoot Dreams US,barefoot-dreams,7864563,3,barefoot-dreams.webp,https://www.barefootdreams.com/,,,https://www.barefootdreams.com/,1,,,,,,,,,,0,enable,05-05-2025 15:46:44,adminx,,,YES,1,Fashion,,NO,75,8,8,0,21-May-2025,NO
11233,Bloomingdales CA,bloomingdales-ca,180494,3,bloomingdales-ca.webp.webp,https://bloomingdales.com,,,https://bloomingdales.com,1,,,,,,,,,no,0,enable,30-04-2025 14:58:15,adminx,05-05-2025 13:11:57,adminx,YES,1,Fashion,,NO,138,8,8,0,05-May-2025,NO
10948,Desigual IT,desigual-it,21436,3,desigual-it.webp,https://www.desigual.com/it_IT/,,,https://www.desigual.com/it_IT/,1,,,,,,,,,no,0,enable,18-04-2025 18:14:45,adminx,25-04-2025 11:30:22,adminx,YES,1,Fashion,,NO,177,8,8,0,25-April-2025,NO
10726,Caudabe US,caudabe-us,119033,3,caudabe-us.webp,https://caudabe.com,,,https://caudabe.com,30,,,,,,,,,no,0,enable,10-01-2025 15:10:44,adminx,,,YES,30,Accessories,,NO,95,8,8,0,26-February-2025,NO
10657,Glamnetic US,glamnetic-us,237566,3,glamnetic-us.webp,https://www.glamnetic.com/,,,https://www.glamnetic.com/,15,,,,,,,,,,0,enable,18-11-2024 10:59:08,adminx,18-03-2025 22:19:56,adminx,YES,15,Beauty,,NO,306,8,8,0,12-April-2025,NO
10643,Pull & Bear UK,pullandbear-uk,82826,3,pullandbear-uk.webp,https://www.pullandbear.com/gb/,,,https://www.pullandbear.com/gb/,1,,Lumina House 89 New Bond Street London W1S 1DA,8003014000,contact.fr@pullandbear.com,https://www.facebook.com/pullandbear,https://x.com/pullandbear,https://www.youtube.com/pullandbear,,,0,enable,11-11-2024 10:46:53,adminx,,,YES,1,Fashion,,NO,375,8,8,0,02-December-2024,NO
10624,Furniture@Work UK,furniture-work-uk,161828,3,furniture-work-uk.webp,https://www.furniture-work.co.uk/,,,https://www.furniture-work.co.uk/,18,,,,,,,,,,0,enable,31-10-2024 11:50:13,adminx,30-04-2025 13:47:12,adminx,YES,18,Furniture,,NO,136,8,8,0,30-April-2025,NO
10612,Old Navy US,old-navy-us,190431,3,old-navy-us.jpg,https://oldnavy.gap.com/,,"<h4>Your Go-To for Old Navy US Voucher Codes</h4>
<p>At WeSaveCart, we specialize in helping you find the best deals on your favorite fashion items. Discover exclusive Old Navy US voucher codes and Old Navy US promo codes to save on stylish clothing for the whole family.</p>
<h5>Why Choose Old Navy?</h5>
<p>Old Navy is a leading retailer in the United States, known for its trendy yet affordable clothing. With a wide selection of apparel for men, women, and kids, you’ll find everything from everyday basics to stylish seasonal outfits. Plus, with our upcoming Old Navy US 11.11 Sale, you can score even bigger discounts on your favorite items!</p>
<h5>Unlock Amazing Savings Today</h5>
<ui>
<li><a href=""https://www.wesavecart.com/store/old-navy-us ""> Old Navy US Voucher Codes </a> Use our exclusive voucher codes to enjoy fantastic savings on your next order.</li>
<li>Old Navy US Promo Codes: Apply these promo codes at checkout for immediate discounts on a variety of clothing items.</li>
<li>Old Navy US 11.11 Sale: Mark your calendar for the 11.11 sale event, where you can find unbeatable deals on a range of products.</li>
</ui>
<p>Start shopping today and use our codes to refresh your wardrobe without overspending!</p>
",https://oldnavy.gap.com/,1,,,,,,,,,,0,enable,28-10-2024 11:02:12,adminx,08-05-2025 07:23:39,adminx,YES,1,Fashion,,NO,68,8,8,0,03-September-2025,NO
10569,Gear 4 Music UK,gear-4-music-uk,108801,3,gear-4-music-uk.webp,https://gear4music.com,,,https://gear4music.com,26,UK,,,,,,,,no,0,enable,23-10-2024 09:04:25,adminx,02-12-2024 09:56:52,adminx,YES,26,Electronics,,NO,190,8,8,0,02-December-2024,NO
10524,Shark AU,shark-au,289018,3,shark-au.webp,https://sharkclean.com.au,,,https://sharkclean.com.au,26,Update,,,,,,,,no,0,enable,23-10-2024 09:04:25,adminx,31-10-2024 15:59:57,adminx,YES,26,Electronics,,NO,186,8,8,0,12-November-2024,NO
10415,Cotswold Outdoor UK,cotswold-outdoor-uk,54842,3,cotswold-outdoor-uk.webp,https://cotswoldoutdoor.com,,,https://cotswoldoutdoor.com,31,,,,,,,,,yes,0,enable,20-09-2024 16:10:51,adminx,20-09-2024 16:12:07,adminx,YES,31,Sports & Outdoors,,NO,68,8,8,0,03-September-2025,NO
10384,schecker DE,schecker-de,100683,3,schecker-de.webp,https://schecker.de,,,https://schecker.de,4,Update,,,,,,,,no,0,enable,09-09-2024 12:18:00,adminx,31-10-2024 15:59:57,adminx,YES,4,Pets,,NO,75,8,8,0,30-January-2025,NO
10379,Kickers UK,kickers-uk,209121,3,kickers-uk.webp,https://kickers.co.uk,,,https://kickers.co.uk,5,GB,,,,,,,,no,0,enable,09-09-2024 12:18:00,adminx,18-03-2025 22:19:56,adminx,YES,5,Footwear,,NO,277,8,8,0,05-December-2024,NO
10377,Shoe Carnival US,shoe-carnival-us,181115,3,shoe-carnival-us.webp,https://shoecarnival.com,,,https://shoecarnival.com,5,US,,,,,,,,no,0,enable,09-09-2024 12:18:00,adminx,18-03-2025 22:19:56,adminx,YES,5,Footwear,,NO,284,9,8,1,12-April-2025,NO
10375,Hello Fresh NZ,hello-fresh-nz,206703,3,hello-fresh-nz.webp,https://hellofresh.co.nz,,,https://hellofresh.co.nz,2,NZ,,,,,,,,no,0,enable,09-09-2024 12:18:00,adminx,18-03-2025 22:19:56,adminx,YES,2,Food,,NO,0,8,8,0,12-April-2025,NO
10370,Harvey Nichols UK,harvey-nichols-uk,197965,3,harvey-nichols-uk.webp,https://harveynichols.com,,,https://harveynichols.com,1,GB,,,,,,,,no,0,enable,09-09-2024 12:18:00,adminx,18-03-2025 22:19:56,adminx,YES,1,Fashion,,NO,171,8,8,0,12-April-2025,NO
10217,Airwheel,airwheel,144350,3,airwheel.webp,airwheelshop.com,,,airwheelshop.com,7,TemporarilyOffline,,,,,,,,no,0,enable,13-08-2024 14:26:30,adminx,19-12-2024 13:25:23,adminx,YES,7,Travel,,NO,248,8,8,0,13-December-2024,NO
10213,Vape Shack,vape-shack,139721,3,vape-shack.webp,vapeshack.com,,,vapeshack.com,40,GB,,,,,,,,no,0,enable,13-08-2024 14:26:30,adminx,09-12-2024 14:25:29,adminx,YES,40,Smoking & Vaping,,NO,329,8,8,0,19-December-2024,NO
10164,Enda,enda,106558,3,enda.webp,endasportswear.com,,,endasportswear.com,5,TemporarilyOffline,,,,,,,,no,0,enable,13-08-2024 14:26:30,adminx,09-12-2024 14:20:10,adminx,YES,5,Footwear,,NO,180,8,8,0,04-March-2025,NO
10128,VIAI BEAUTY,viai-beauty,153876,3,viai-beauty.webp,viaibeauty.com,,,viaibeauty.com,15,TemporarilyOffline,,,,,,,,no,0,enable,13-08-2024 14:26:30,adminx,09-12-2024 14:20:10,adminx,YES,15,Beauty,,NO,249,8,8,0,04-March-2025,NO
10102,Toblerone UK,toblerone,61425,3,toblerone.webp,https://toblerone.co.uk,,,https://toblerone.co.uk,21,GB,,,,,,,,,0,enable,12-08-2024 13:58:27,adminx,18-03-2025 22:19:56,adminx,YES,21,Gifts,,NO,344,8,8,0,12-August-2024,NO
10047,Baltic Born,baltic-born,88258,3,baltic-born.webp,https://balticborn.com/,,,https://balticborn.com/,1,,,,,,,,,,0,enable,26-07-2024 14:50:27,adminx,,,YES,1,Fashion,,NO,276,8,8,0,09-August-2024,NO
